run_id,timestamp,dataset,sequence,density,model,model_family,model_scale,mode,tracker,device,conf,half,imgsz,reid_weights,with_reid,frame_rate,num_frames,num_frames_with_detections,num_frames_with_tracks,num_track_rows,avg_det_ms,std_det_ms,fps_det,avg_track_ms,std_track_ms,fps_track,avg_total_ms,std_total_ms,fps_total,avg_preprocess_ms,std_preprocess_ms,fps_preprocess,avg_inference_ms,std_inference_ms,fps_inference,avg_postprocess_ms,std_postprocess_ms,fps_postprocess,head_active_final,head_end2end_final,frame1_det_ms,frame1_total_ms,frame1_postprocess_ms,HOTA,DetA,AssA,LocA,MOTA,MOTP,IDSW,Frag,CLR_FP,CLR_FN,FP,FN,MT,PT,ML,MTR,MLR,mostly_tracked_ratio,mostly_lost_ratio,GT_IDs,num_unique_objects,CLR_Re,CLR_Pr,Recall,Precision,IDF1,IDR,IDP,mot_results_file,run_dir
2,20260328_195921,SOMPT22,SOMPT22-10,57.0,yolo11n.pt,yolo11,n,nms,bytetrack,0,0.25,False,640,,False,30,1800,1800,1800,25801,5.955906888153145,0.9877426457259244,167.90054290289416,1.2066543885804195,0.142237536733699,828.7377143479004,12.441990333576946,1.102238590532265,80.37299284032719,0.7311041668354947,0.0692210446438778,1367.7941466650257,4.119649611303531,0.8080186075132643,242.7390905421158,0.840885501432543,0.155429711832789,1189.222549676963,NMS (one-to-many),False,4.93819999974221,10.862700000870973,0.7330000516958535,25.312,20.744,30.915,84.775,24.299,82.753,137,231,430,76706,430,76706,16,48,71,11.852,52.593,11.852,52.593,135,135,24.855,98.333,24.855,98.333,28.915,18.112,71.656,results/paper_main/SOMPT22/SOMPT22-10/yolo11_n_nms_bytetrack_0_run02/mot_results.txt,results/paper_main/SOMPT22/SOMPT22-10/yolo11_n_nms_bytetrack_0_run02
3,20260328_195948,SOMPT22,SOMPT22-10,57.0,yolo11n.pt,yolo11,n,nms,bytetrack,0,0.25,False,640,,False,30,1800,1800,1800,25801,5.592733166154681,0.6600722113241149,178.8034526752787,1.2199332771059643,0.1455317591582451,819.7169622032856,12.099702721526327,0.8469333326887182,82.64665860103496,0.7305682770028297,0.0624120215156788,1368.7974573745785,3.790532332592799,0.5498599107589635,263.8151880150249,0.8020516111476658,0.0895422565176518,1246.8025574677013,NMS (one-to-many),False,4.868899995926768,10.801500000525266,0.7152999751269817,25.313,20.743,30.918,84.77,24.299,82.747,137,231,430,76706,430,76706,16,48,71,11.852,52.593,11.852,52.593,135,135,24.855,98.333,24.855,98.333,28.915,18.112,71.656,results/paper_main/SOMPT22/SOMPT22-10/yolo11_n_nms_bytetrack_0_run03/mot_results.txt,results/paper_main/SOMPT22/SOMPT22-10/yolo11_n_nms_bytetrack_0_run03
4,20260329_140916,SOMPT22,SOMPT22-10,57.0,yolo11n.pt,yolo11,n,nms,bytetrack,0,0.25,False,640,,False,30,1800,1800,1800,25806,7.091636944128873,1.0455768875715152,141.01116679808243,1.3686205558284807,0.2833630625584374,730.6627068703202,15.718742056212957,1.856756304743847,63.61832240925043,0.8470743891019892,0.1254726384359014,1180.53386203794,4.969083889413418,0.8362121219982296,201.24433844445448,0.9685256115173816,0.1260216484717763,1032.4972185643162,NMS (one-to-many),False,5.724999995436519,11.903500009793788,0.9308000444434584,25.313,20.746,30.915,84.769,24.298,82.749,137,231,433,76704,433,76704,16,48,71,11.852,52.593,11.852,52.593,135,135,24.857,98.322,24.857,98.322,28.914,18.112,71.642,results/paper_main/SOMPT22/SOMPT22-10/yolo11_n_nms_bytetrack_0_run04/mot_results.txt,results/paper_main/SOMPT22/SOMPT22-10/yolo11_n_nms_bytetrack_0_run04
5,20260329_140948,SOMPT22,SOMPT22-10,57.0,yolo11n.pt,yolo11,n,nms,bytetrack,0,0.25,False,640,,False,30,1800,1800,1800,25808,7.853674722719006,2.2742218827903646,127.3289301258191,1.2820106111596234,0.1777550687586556,780.0247449554766,14.935614389024623,2.782610979107272,66.95405853105353,1.1814608885389235,0.4955535325250096,846.409737047385,5.314678332878328,1.7482147267173969,188.15814191682583,0.9757484444869786,0.1862431885993193,1024.8543112213438,NMS (one-to-many),False,5.611000000499189,11.924099992029369,0.7986999698914587,25.313,20.748,30.909,84.771,24.308,82.746,137,231,429,76698,429,76698,16,48,71,11.852,52.593,11.852,52.593,135,135,24.863,98.338,24.863,98.338,28.915,18.113,71.641,results/paper_main/SOMPT22/SOMPT22-10/yolo11_n_nms_bytetrack_0_run05/mot_results.txt,results/paper_main/SOMPT22/SOMPT22-10/yolo11_n_nms_bytetrack_0_run05
1,20260328_200519,SOMPT22,SOMPT22-10,57.0,yolo11s.pt,yolo11,s,nms,botsort,0,0.25,False,640,osnet_x0_25_msmt17.pt,True,30,1800,1800,1800,23846,6.862475389207248,0.9172386820853968,145.72001257341046,17.170890777682263,18.1996443297919,58.23809684351044,29.700570056124384,18.345463156229343,33.66938742624557,0.8205445005700717,0.2272628861395564,1218.702945794228,4.769929500374322,0.7152502938398266,209.6467044054896,0.903783722444334,0.1520094603458737,1106.4594052385053,NMS (one-to-many),False,5.090999999083579,200.04929997958243,0.7447000243701041,26.405,19.491,35.791,85.827,22.705,84.032,63,131,303,78534,303,78534,15,47,73,11.111,54.074,11.111,54.074,135,135,23.064,98.729,23.064,98.729,29.993,18.5,79.191,results/paper_main/SOMPT22/SOMPT22-10/yolo11_s_nms_botsort_0_run01/mot_results.txt,results/paper_main/SOMPT22/SOMPT22-10/yolo11_s_nms_botsort_0_run01
2,20260328_200625,SOMPT22,SOMPT22-10,57.0,yolo11s.pt,yolo11,s,nms,botsort,0,0.25,False,640,osnet_x0_25_msmt17.pt,True,30,1800,1800,1800,23848,9.062106723205137,1.3999753392233625,110.34961632479148,17.931994666901623,18.83490403842136,55.76624455759917,32.71574577720862,18.9607391800469,30.56632139184333,1.3315511677258958,0.5304616668958635,751.0038098707547,6.348334334163358,1.0081273884040898,157.5216343944792,1.002536278069278,0.1933638939571106,997.4701383633096,NMS (one-to-many),False,4.917700018268079,201.25870004994795,0.7337999995797873,26.407,19.493,35.791,85.828,22.707,84.034,63,131,303,78532,303,78532,15,47,73,11.111,54.074,11.111,54.074,135,135,23.066,98.729,23.066,98.729,29.994,18.501,79.189,results/paper_main/SOMPT22/SOMPT22-10/yolo11_s_nms_botsort_0_run02/mot_results.txt,results/paper_main/SOMPT22/SOMPT22-10/yolo11_s_nms_botsort_0_run02
3,20260328_200726,SOMPT22,SOMPT22-10,57.0,yolo11s.pt,yolo11,s,nms,botsort,0,0.25,False,640,osnet_x0_25_msmt17.pt,True,30,1800,1800,1800,23847,6.807037666472348,0.8299564378280485,146.9067822153298,17.116327000096337,17.81895604447016,58.42374944077498,29.580251776723244,17.918703805368242,33.806338348576936,0.8139098894187353,0.2310608167516396,1228.637239822904,4.724555944849271,0.6344142885737188,211.6601034410872,0.9114039446770524,0.1489794112057609,1097.2083298962907,NMS (one-to-many),False,4.989299981389195,201.98419998632744,0.7637999951839447,26.407,19.493,35.791,85.829,22.708,84.034,63,131,302,78532,302,78532,15,47,73,11.111,54.074,11.111,54.074,135,135,23.066,98.734,23.066,98.734,29.994,18.501,79.192,results/paper_main/SOMPT22/SOMPT22-10/yolo11_s_nms_botsort_0_run03/mot_results.txt,results/paper_main/SOMPT22/SOMPT22-10/yolo11_s_nms_botsort_0_run03
4,20260329_141420,SOMPT22,SOMPT22-10,57.0,yolo11s.pt,yolo11,s,nms,botsort,0,0.25,False,640,osnet_x0_25_msmt17.pt,True,30,1800,1800,1800,23848,7.96680394421047,0.6022341227005898,125.52084964092867,21.0084180002256,21.47681852326732,47.59996683183196,35.250477389134986,21.451885883986368,28.368410134162414,1.074694833077956,0.3636959406455758,930.49670401408,5.388549555888555,0.3952549913640549,185.57869601611247,1.0853915558093123,0.1077251773110257,921.3264970118172,NMS (one-to-many),False,5.64929994288832,235.32540001906452,0.7924999808892608,26.406,19.492,35.791,85.827,22.707,84.032,63,131,303,78532,303,78532,15,47,73,11.111,54.074,11.111,54.074,135,135,23.066,98.729,23.066,98.729,29.994,18.501,79.189,results/paper_main/SOMPT22/SOMPT22-10/yolo11_s_nms_botsort_0_run04/mot_results.txt,results/paper_main/SOMPT22/SOMPT22-10/yolo11_s_nms_botsort_0_run04
5,20260329_141532,SOMPT22,SOMPT22-10,57.0,yolo11s.pt,yolo11,s,nms,botsort,0,0.25,False,640,osnet_x0_25_msmt17.pt,True,30,1800,1800,1800,23847,8.110412889444786,0.6552642787895713,123.298285011043,21.05337594516136,21.486931855709337,47.498320583109496,35.807627333593295,21.496219580111816,27.927010932160805,1.10032938938174,0.4111352118132629,908.818767952646,5.431227944564954,0.3952556611055192,184.1204254740777,1.0820446122993923,0.0951199556540609,924.1763127261048,NMS (one-to-many),False,5.833799950778484,238.72250004205853,0.8035000064410269,26.406,19.492,35.791,85.826,22.706,84.032,63,131,303,78533,303,78533,15,47,73,11.111,54.074,11.111,54.074,135,135,23.065,98.729,23.065,98.729,29.994,18.501,79.192,results/paper_main/SOMPT22/SOMPT22-10/yolo11_s_nms_botsort_0_run05/mot_results.txt,results/paper_main/SOMPT22/SOMPT22-10/yolo11_s_nms_botsort_0_run05
1,20260328_200312,SOMPT22,SOMPT22-10,57.0,yolo11s.pt,yolo11,s,nms,bytetrack,0,0.25,False,640,,False,30,1800,1800,1800,27165,6.34513494429282,0.7213681899939665,157.60106109318568,1.2552576671846003,0.1395986788636171,796.649186969625,12.86781933372064,0.8476551687879994,77.71324527221637,0.7519846665672958,0.0674459634519812,1329.8143492271715,4.550756554947132,0.6343489060402566,219.7436817209875,0.7793215000937279,0.0730258741573679,1283.1674730900295,NMS (one-to-many),False,4.983399994671345,10.943399975076318,0.7298999698832631,26.057,22.052,30.815,85.441,25.551,83.638,141,219,471,75383,471,75383,17,48,70,12.593,51.852,12.593,51.852,135,135,26.151,98.266,26.151,98.266,28.861,18.271,68.655,results/paper_main/SOMPT22/SOMPT22-10/yolo11_s_nms_bytetrack_0_run01/mot_results.txt,results/paper_main/SOMPT22/SOMPT22-10/yolo11_s_nms_bytetrack_0_run01
2,20260328_200345,SOMPT22,SOMPT22-10,57.0,yolo11s.pt,yolo11,s,nms,bytetrack,0,0.25,False,640,,False,30,1800,1800,1800,27168,7.758248332473967,1.641457749793773,128.8950749119831,1.2598576663812209,0.1411486767609281,793.7404571044691,14.35136633278388,1.6783359780678209,69.67977660187145,0.7438495001083033,0.0572678328188282,1344.3579646882893,5.71948177708287,1.306139043448303,174.84101514351428,1.0288721112172223,0.328894630280827,971.9380952185936,NMS (one-to-many),False,5.05219999467954,10.96120005240664,0.8481999975629151,26.057,22.053,30.813,85.438,25.554,83.634,141,219,471,75380,471,75380,17,48,70,12.593,51.852,12.593,51.852,135,135,26.154,98.266,26.154,98.266,28.865,18.273,68.658,results/paper_main/SOMPT22/SOMPT22-10/yolo11_s_nms_bytetrack_0_run02/mot_results.txt,results/paper_main/SOMPT22/SOMPT22-10/yolo11_s_nms_bytetrack_0_run02
3,20260328_200418,SOMPT22,SOMPT22-10,57.0,yolo11s.pt,yolo11,s,nms,bytetrack,0,0.25,False,640,,False,30,1800,1800,1800,27164,7.271283443616186,1.6382118709640945,137.52730281446375,1.263763889146503,0.1486168578489075,791.2870502063175,13.84743872257079,1.801095047601463,72.2155208652441,0.7510446663945913,0.0727314765981848,1331.4787318849158,5.276568444225834,1.3151925013536243,189.51710957038816,0.9708562769810668,0.3044315363773775,1030.0185760858003,NMS (one-to-many),False,5.013099987991154,11.003099964000285,0.7192000048235059,26.054,22.052,30.808,85.443,25.551,83.642,140,218,471,75384,471,75384,17,48,70,12.593,51.852,12.593,51.852,135,135,26.15,98.266,26.15,98.266,28.859,18.27,68.653,results/paper_main/SOMPT22/SOMPT22-10/yolo11_s_nms_bytetrack_0_run03/mot_results.txt,results/paper_main/SOMPT22/SOMPT22-10/yolo11_s_nms_bytetrack_0_run03
4,20260329_141236,SOMPT22,SOMPT22-10,57.0,yolo11s.pt,yolo11,s,nms,bytetrack,0,0.25,False,640,,False,30,1800,1800,1800,27167,6.743057833906884,0.7288280921267203,148.3006707982818,1.32336011059427,0.1920674261890591,755.6522158968041,13.59559822284306,1.132950631758902,73.55321800550264,0.7847570007046064,0.0807186041871849,1274.2798077648677,4.791051111080581,0.5963405942059626,208.72246544964503,0.8843180002036711,0.0961234508991455,1130.8149328292377,NMS (one-to-many),False,6.136499985586852,12.809199979528785,0.8651000098325312,26.055,22.052,30.809,85.439,25.554,83.637,140,218,471,75381,471,75381,17,48,70,12.593,51.852,12.593,51.852,135,135,26.153,98.266,26.153,98.266,28.863,18.272,68.657,results/paper_main/SOMPT22/SOMPT22-10/yolo11_s_nms_bytetrack_0_run04/mot_results.txt,results/paper_main/SOMPT22/SOMPT22-10/yolo11_s_nms_bytetrack_0_run04
5,20260329_141309,SOMPT22,SOMPT22-10,57.0,yolo11s.pt,yolo11,s,nms,bytetrack,0,0.25,False,640,,False,30,1800,1800,1800,27167,7.538931888961492,1.952676939985885,132.6447850608918,1.341002332758055,0.1981836335935266,745.7108578948469,14.37668427824974,2.1404253494612164,69.55706758566606,1.0679988330876868,0.4252972064849469,936.3306110634076,5.232955389365088,1.5237617618795951,191.09660327552103,0.9435892777401024,0.2530972725960363,1059.7831319098937,NMS (one-to-many),False,5.5608999682590365,11.834000004455447,0.7866999949328601,26.055,22.053,30.809,85.441,25.554,83.639,140,218,471,75381,471,75381,17,48,70,12.593,51.852,12.593,51.852,135,135,26.153,98.266,26.153,98.266,28.863,18.272,68.657,results/paper_main/SOMPT22/SOMPT22-10/yolo11_s_nms_bytetrack_0_run05/mot_results.txt,results/paper_main/SOMPT22/SOMPT22-10/yolo11_s_nms_bytetrack_0_run05
1,20260328_202052,SOMPT22,SOMPT22-10,57.0,yolo11x.pt,yolo11,x,nms,botsort,0,0.25,False,640,osnet_x0_25_msmt17.pt,True,30,1800,1800,1800,19723,13.02652299957117,0.5689430953817648,76.76645564076613,19.728321166896624,19.915786087868867,50.68855030999608,39.01770988970788,19.920891870036822,25.629387342996797,0.9072691115822332,0.4252437062129495,1102.2088013732207,10.674703943659551,0.3362110629804023,93.6794130570684,1.003965332509122,0.0614944120349014,996.0503292487084,NMS (one-to-many),False,10.722699982579798,244.08909998601305,0.8482999983243644,24.924,16.307,38.104,86.463,18.727,84.992,37,82,285,82639,285,82639,10,46,79,7.4074,58.519,7.4074,58.519,135,135,19.042,98.555,19.042,98.555,28.094,16.761,86.746,results/paper_main/SOMPT22/SOMPT22-10/yolo11_x_nms_botsort_0_run01/mot_results.txt,results/paper_main/SOMPT22/SOMPT22-10/yolo11_x_nms_botsort_0_run01
2,20260328_202211,SOMPT22,SOMPT22-10,57.0,yolo11x.pt,yolo11,x,nms,botsort,0,0.25,False,640,osnet_x0_25_msmt17.pt,True,30,1800,1800,1800,19723,13.055536277760336,0.665356517628334,76.59585778207105,19.88764644464633,19.828291343819245,50.28247071785589,39.18688194434961,19.801095323807303,25.518743783190715,0.9192991112164842,0.4149763373217427,1087.785235293795,10.723416444412171,0.4282622435942749,93.25386225404743,1.0075493888386216,0.0817330759774964,992.5071773927394,NMS (one-to-many),False,9.463499998673797,230.61810003127903,0.785500044003129,24.923,16.307,38.103,86.464,18.727,84.993,37,82,285,82639,285,82639,10,46,79,7.4074,58.519,7.4074,58.519,135,135,19.042,98.555,19.042,98.555,28.094,16.761,86.746,results/paper_main/SOMPT22/SOMPT22-10/yolo11_x_nms_botsort_0_run02/mot_results.txt,results/paper_main/SOMPT22/SOMPT22-10/yolo11_x_nms_botsort_0_run02
3,20260328_202331,SOMPT22,SOMPT22-10,57.0,yolo11x.pt,yolo11,x,nms,botsort,0,0.25,False,640,osnet_x0_25_msmt17.pt,True,30,1800,1800,1800,19709,13.110679555910693,0.6098552577943137,76.27369700674056,19.95836472387762,19.99366392133119,50.10430532936541,39.3223751663916,19.969777866478275,25.430813773799937,0.9067305553536344,0.4224068641474454,1102.863462685439,10.77361300037915,0.3815023632869144,92.8193726621522,1.0087983329301804,0.0657892473161844,991.2784025875376,NMS (one-to-many),False,9.921899996697904,239.60259999148548,0.8511000196449459,24.691,16.294,37.428,86.458,18.712,84.986,38,82,285,82653,285,82653,10,46,79,7.4074,58.519,7.4074,58.519,135,135,19.029,98.554,19.029,98.554,27.908,16.648,86.225,results/paper_main/SOMPT22/SOMPT22-10/yolo11_x_nms_botsort_0_run03/mot_results.txt,results/paper_main/SOMPT22/SOMPT22-10/yolo11_x_nms_botsort_0_run03
4,20260329_142541,SOMPT22,SOMPT22-10,57.0,yolo11x.pt,yolo11,x,nms,botsort,0,0.25,False,640,osnet_x0_25_msmt17.pt,True,30,1800,1800,1800,19724,12.96493672209585,0.5384301648727461,77.13111305014876,19.82848300035888,20.20623495539747,50.4325015676641,39.03250999955667,20.24276803747048,25.619669347714453,0.909718777563992,0.299338649520702,1099.240803490678,10.636065333674196,0.3859896762650698,94.01973085234454,1.0037260562724744,0.0621922241933189,996.2877756842224,NMS (one-to-many),False,11.642900004517289,270.42619994608685,0.8555999957025051,24.924,16.307,38.104,86.463,18.728,84.991,37,82,285,82638,285,82638,10,46,79,7.4074,58.519,7.4074,58.519,135,135,19.043,98.555,19.043,98.555,28.095,16.762,86.747,results/paper_main/SOMPT22/SOMPT22-10/yolo11_x_nms_botsort_0_run04/mot_results.txt,results/paper_main/SOMPT22/SOMPT22-10/yolo11_x_nms_botsort_0_run04
5,20260329_142701,SOMPT22,SOMPT22-10,57.0,yolo11x.pt,yolo11,x,nms,botsort,0,0.25,False,640,osnet_x0_25_msmt17.pt,True,30,1800,1800,1800,19709,13.4389882772747,0.7154784710921168,74.41036329282299,20.0994763883581,20.227777489815026,49.75253985119802,39.93833266712803,20.218239070709195,25.038601594479385,0.9243308327535892,0.3514873223672303,1081.8637273204354,11.036957777234624,0.5063949613389614,90.6046775011362,1.0249776110544593,0.0788867985172057,975.6310666837268,NMS (one-to-many),False,9.911400033161044,233.9378999895416,0.8834000327624381,24.691,16.294,37.427,86.458,18.712,84.986,38,82,285,82653,285,82653,10,46,79,7.4074,58.519,7.4074,58.519,135,135,19.029,98.554,19.029,98.554,27.908,16.648,86.225,results/paper_main/SOMPT22/SOMPT22-10/yolo11_x_nms_botsort_0_run05/mot_results.txt,results/paper_main/SOMPT22/SOMPT22-10/yolo11_x_nms_botsort_0_run05
1,20260328_201818,SOMPT22,SOMPT22-10,57.0,yolo11x.pt,yolo11,x,nms,bytetrack,0,0.25,False,640,,False,30,1800,1800,1800,23596,10.331202943796397,1.2681229617084195,96.79414928156773,1.2566656661995996,0.2100965807987207,795.7566016935863,17.774935832486435,1.8662263005708708,56.25899353022394,0.8077595547527179,0.2522275962458128,1237.9921650151614,8.280211277532443,0.9588022463876856,120.7698652223288,0.8511391668192422,0.117390866778126,1174.8959970166331,NMS (one-to-many),False,9.748499956913292,16.229699947871268,0.7861999911256135,25.399,19.417,33.229,86.189,22.199,84.639,90,141,423,78904,423,78904,13,48,74,9.6296,54.815,9.6296,54.815,135,135,22.701,98.207,22.701,98.207,29.101,17.914,77.496,results/paper_main/SOMPT22/SOMPT22-10/yolo11_x_nms_bytetrack_0_run01/mot_results.txt,results/paper_main/SOMPT22/SOMPT22-10/yolo11_x_nms_bytetrack_0_run01
2,20260328_201855,SOMPT22,SOMPT22-10,57.0,yolo11x.pt,yolo11,x,nms,bytetrack,0,0.25,False,640,,False,30,1800,1800,1800,23595,9.55460100011098,0.5446761946427942,104.66161799832192,1.1788410565026828,0.121394566104946,848.2907805796499,16.212286778479918,0.664682904812787,61.68161306691129,0.7080585559338538,0.2304931301781023,1412.312571636263,7.77270699970864,0.4050498862744849,128.6553063221713,0.7966824999635315,0.0569278047267315,1255.205179034026,NMS (one-to-many),False,10.141199978534132,16.44879998639226,0.971499946899712,25.398,19.416,33.228,86.19,22.2,84.638,90,141,422,78904,422,78904,13,48,74,9.6296,54.815,9.6296,54.815,135,135,22.701,98.211,22.701,98.211,29.101,17.914,77.499,results/paper_main/SOMPT22/SOMPT22-10/yolo11_x_nms_bytetrack_0_run02/mot_results.txt,results/paper_main/SOMPT22/SOMPT22-10/yolo11_x_nms_bytetrack_0_run02
3,20260328_201934,SOMPT22,SOMPT22-10,57.0,yolo11x.pt,yolo11,x,nms,bytetrack,0,0.25,False,640,,False,30,1800,1800,1800,23596,10.049307110732318,1.1518616179235457,99.50934815516126,1.2090611661228143,0.2006832686850575,827.0880150809688,16.840787555201032,1.5766500568031725,59.37964579875984,0.7497453333214961,0.2362989325919795,1333.786227877984,8.154762444189853,0.9194388711887886,122.62772911459672,0.8377154998662364,0.1217316993882342,1193.7226900536955,NMS (one-to-many),False,9.486999944783747,15.646100044250488,0.7805000059306622,25.399,19.417,33.229,86.189,22.199,84.638,90,141,423,78904,423,78904,13,48,74,9.6296,54.815,9.6296,54.815,135,135,22.701,98.207,22.701,98.207,29.101,17.914,77.496,results/paper_main/SOMPT22/SOMPT22-10/yolo11_x_nms_bytetrack_0_run03/mot_results.txt,results/paper_main/SOMPT22/SOMPT22-10/yolo11_x_nms_bytetrack_0_run03
4,20260329_142343,SOMPT22,SOMPT22-10,57.0,yolo11x.pt,yolo11,x,nms,bytetrack,0,0.25,False,640,,False,30,1800,1800,1800,23596,9.911754277547718,1.3095848596385884,100.89031386353248,1.203015944079703,0.1657685248141503,831.2441783678864,16.78053744405689,1.7565266338452787,59.59284697130883,0.745957167140053,0.2176705037178303,1340.5595442348645,7.984450721091384,1.0828370863688863,125.24343062929084,0.8324925544244858,0.1401020140357246,1201.2119444014902,NMS (one-to-many),False,10.178099968470631,16.74060005461797,0.9070999803952872,25.399,19.417,33.229,86.189,22.199,84.639,90,141,423,78904,423,78904,13,48,74,9.6296,54.815,9.6296,54.815,135,135,22.701,98.207,22.701,98.207,29.101,17.914,77.496,results/paper_main/SOMPT22/SOMPT22-10/yolo11_x_nms_bytetrack_0_run04/mot_results.txt,results/paper_main/SOMPT22/SOMPT22-10/yolo11_x_nms_bytetrack_0_run04
5,20260329_142422,SOMPT22,SOMPT22-10,57.0,yolo11x.pt,yolo11,x,nms,bytetrack,0,0.25,False,640,,False,30,1800,1800,1800,23596,10.087001112470816,1.2496678875196146,99.13749278402224,1.202332166042955,0.1587658952828607,831.7169150444851,17.025903166116525,1.5240005089915143,58.73403544254341,0.7473223897007605,0.2270111418391974,1338.1105849115745,8.16556083390929,1.1165321365180685,122.46556242007038,0.8277118332464144,0.0904204717097632,1208.1499379776228,NMS (one-to-many),False,10.915799997746944,17.111600027419627,0.880700012203306,25.399,19.417,33.229,86.189,22.199,84.639,90,141,423,78904,423,78904,13,48,74,9.6296,54.815,9.6296,54.815,135,135,22.701,98.207,22.701,98.207,29.101,17.914,77.496,results/paper_main/SOMPT22/SOMPT22-10/yolo11_x_nms_bytetrack_0_run05/mot_results.txt,results/paper_main/SOMPT22/SOMPT22-10/yolo11_x_nms_bytetrack_0_run05
1,20260328_210409,SOMPT22,SOMPT22-10,57.0,yolo26l.pt,yolo26,l,end2end,botsort,0,0.25,False,640,osnet_x0_25_msmt17.pt,True,30,1800,1800,1800,19673,11.919209501001104,3.296627106023421,83.89818132788162,19.90798005575521,21.021532350680324,50.23111321185543,38.02727161101453,21.22286470726746,26.296916860854974,0.9059803333042914,0.3820929587492465,1103.776719250406,10.192492499675913,3.224310957461995,98.11142858646171,0.4101218326508792,0.0398768961841362,2438.299842601311,End-to-End (one-to-one),True,8.698699995875359,261.674800014589,0.3637000336311757,24.22,16.284,36.034,86.531,18.657,84.955,52,172,288,82692,288,82692,12,42,81,8.8889,60.0,8.8889,60.0,135,135,18.991,98.536,18.991,98.536,26.909,16.048,83.266,results/paper_main/SOMPT22/SOMPT22-10/yolo26_l_end2end_botsort_0_run01/mot_results.txt,results/paper_main/SOMPT22/SOMPT22-10/yolo26_l_end2end_botsort_0_run01
2,20260328_210526,SOMPT22,SOMPT22-10,57.0,yolo26l.pt,yolo26,l,end2end,botsort,0,0.25,False,640,osnet_x0_25_msmt17.pt,True,30,1800,1800,1800,19703,12.021009888137794,3.271707800345472,83.18768633463894,19.839981722373825,20.77681673588763,50.403272240532665,38.05217272230139,21.03662665864488,26.279708317783545,0.9141273890660764,0.394280659924809,1093.9394355327825,10.28579083303662,3.2037684691500017,97.22149869003071,0.410225166965069,0.0376175319770542,2437.685643224202,End-to-End (one-to-one),True,8.564400020986795,243.6153999879025,0.3510999958962202,24.215,16.307,35.965,86.528,18.687,84.951,52,174,288,82662,288,82662,12,42,81,8.8889,60.0,8.8889,60.0,135,135,19.02,98.538,19.02,98.538,26.899,16.046,83.129,results/paper_main/SOMPT22/SOMPT22-10/yolo26_l_end2end_botsort_0_run02/mot_results.txt,results/paper_main/SOMPT22/SOMPT22-10/yolo26_l_end2end_botsort_0_run02
3,20260328_210642,SOMPT22,SOMPT22-10,57.0,yolo26l.pt,yolo26,l,end2end,botsort,0,0.25,False,640,osnet_x0_25_msmt17.pt,True,30,1800,1800,1800,19701,11.776643778171596,3.3219151289379854,84.91383613500592,19.86323811104133,20.69321112692936,50.3442587965621,37.83624788852952,20.91267317876356,26.42968200615794,0.915792333059168,0.4520293368899039,1091.9506135845663,10.040198665099322,3.2363179722021997,99.59962281185676,0.4066882772733354,0.0321553542390567,2458.8857261993307,End-to-End (one-to-one),True,8.799500006716698,244.33289997978136,0.3169000265188515,24.212,16.306,35.961,86.527,18.685,84.95,52,173,288,82664,288,82664,12,42,81,8.8889,60.0,8.8889,60.0,135,135,19.018,98.538,19.018,98.538,26.905,16.049,83.153,results/paper_main/SOMPT22/SOMPT22-10/yolo26_l_end2end_botsort_0_run03/mot_results.txt,results/paper_main/SOMPT22/SOMPT22-10/yolo26_l_end2end_botsort_0_run03
4,20260329_145355,SOMPT22,SOMPT22-10,57.0,yolo26l.pt,yolo26,l,end2end,botsort,0,0.25,False,640,osnet_x0_25_msmt17.pt,True,30,1800,1800,1800,19701,9.99391316694932,3.230545563419532,100.06090540260855,16.036646722738322,17.13286425164508,62.357175866579546,31.66546977758925,17.607114145222504,31.580140987130864,0.7524875549845293,0.2307663611906266,1328.9256325582146,8.516138499512131,3.1504546951306147,117.42411188560256,0.3588563326047733,0.0791320730069912,2786.630495667888,End-to-End (one-to-one),True,16.47249999223277,229.6251999796368,0.6348000024445355,24.214,16.309,35.961,86.527,18.691,84.95,52,175,285,82661,285,82661,12,42,81,8.8889,60.0,8.8889,60.0,135,135,19.021,98.553,19.021,98.553,26.905,16.049,83.153,results/paper_main/SOMPT22/SOMPT22-10/yolo26_l_end2end_botsort_0_run04/mot_results.txt,results/paper_main/SOMPT22/SOMPT22-10/yolo26_l_end2end_botsort_0_run04
5,20260329_145512,SOMPT22,SOMPT22-10,57.0,yolo26l.pt,yolo26,l,end2end,botsort,0,0.25,False,640,osnet_x0_25_msmt17.pt,True,30,1800,1800,1800,19674,12.771849166795922,3.794095197280732,78.29719776207396,19.059493889184928,19.62696616029161,52.46729036007811,37.97870594458396,20.22686336245018,26.33054431762721,1.0233700546086766,0.552257615290411,977.163632545792,10.89406166649294,3.566567510988987,91.79312827608804,0.413997111027129,0.1015574389350422,2415.47579285999,End-to-End (one-to-one),True,17.292200005613267,227.41140000289303,0.6757999653927982,24.218,16.283,36.03,86.53,18.655,84.955,52,171,290,82693,290,82693,12,42,81,8.8889,60.0,8.8889,60.0,135,135,18.99,98.526,18.99,98.526,26.904,16.045,83.247,results/paper_main/SOMPT22/SOMPT22-10/yolo26_l_end2end_botsort_0_run05/mot_results.txt,results/paper_main/SOMPT22/SOMPT22-10/yolo26_l_end2end_botsort_0_run05
