family,scale,mode,label,dataset,metric,mean,std,n,ci_low,ci_high,ci_half_width
yolo26,n,end2end,YOLO26-N (E2E),SOMPT22,IDSW,98.93333333333334,31.729811729365057,15,81.36194928028253,116.50471738638414,17.57138405305081
yolo26,n,nms,YOLO26-N (NMS),MOT17,IDSW,45.0,30.926179386218585,15,27.87365270478823,62.12634729521177,17.12634729521177
yolo26,n,nms,YOLO26-N (NMS),MOT20,IDSW,72.86666666666666,53.23246413698354,15,43.38751061559137,102.34582271774195,29.47915605107529
yolo26,n,nms,YOLO26-N (NMS),SOMPT22,IDSW,100.66666666666667,33.22362899819229,15,82.2680341836685,119.06529914966484,18.398632482998174
yolo26,s,end2end,YOLO26-S (E2E),MOT17,IDSW,46.0,26.832815729997478,15,31.14048194051596,60.85951805948404,14.85951805948404
yolo26,s,end2end,YOLO26-S (E2E),MOT20,IDSW,44.13333333333333,56.28862694905183,15,12.96173072891764,75.30493593774902,31.171602604415693
yolo26,s,end2end,YOLO26-S (E2E),SOMPT22,IDSW,104.26666666666667,18.238368765821555,15,94.16659469590147,114.36673863743187,10.100071970765198
yolo26,s,nms,YOLO26-S (NMS),MOT17,IDSW,43.4,23.224986544667793,15,30.53843114847055,56.26156885152945,12.861568851529446
yolo26,s,nms,YOLO26-S (NMS),MOT20,IDSW,47.0,60.78768672307622,15,13.3369011383326,80.66309886166741,33.6630988616674
yolo26,s,nms,YOLO26-S (NMS),SOMPT22,IDSW,104.4,10.828533735328289,15,98.40335789516273,110.39664210483728,5.996642104837278
yolo26,x,end2end,YOLO26-X (E2E),MOT17,IDSW,51.666666666666664,37.505555144093876,15,30.896782521724194,72.43655081160914,20.76988414494247
yolo26,x,end2end,YOLO26-X (E2E),MOT20,IDSW,47.8,31.80790557617488,15,30.185369016076116,65.41463098392387,17.61463098392388
yolo26,x,end2end,YOLO26-X (E2E),SOMPT22,IDSW,83.06666666666666,16.024386177977377,15,74.19265738639558,91.94067594693774,8.874009280271075
yolo26,x,nms,YOLO26-X (NMS),MOT17,IDSW,48.0,35.97618259745904,15,28.077054141559962,67.92294585844004,19.922945858440038
yolo26,x,nms,YOLO26-X (NMS),MOT20,IDSW,47.333333333333336,32.96462750686965,15,29.078131095467416,65.58853557119926,18.25520223786592
yolo26,x,nms,YOLO26-X (NMS),SOMPT22,IDSW,75.2,16.29285557712775,15,66.17731732200444,84.22268267799556,9.02268267799556
rtdetr,l,nms,RT-DETR-L,MOT17,Frag,122.73333333333333,28.35355021022605,15,107.03166058907746,138.4350060775892,15.701672744255868
rtdetr,l,nms,RT-DETR-L,MOT20,Frag,282.6666666666667,116.39383063343094,15,218.20991170984516,347.1234216234882,64.45675495682153
rtdetr,l,nms,RT-DETR-L,SOMPT22,Frag,201.66666666666666,23.78675101415752,15,188.49400302122683,214.83933031210648,13.172663645439837
rtdetr,x,nms,RT-DETR-X,MOT17,Frag,116.66666666666667,28.085753039744613,15,101.11329505230673,132.22003828102663,15.553371614359946
rtdetr,x,nms,RT-DETR-X,MOT20,Frag,301.1333333333333,146.87986668735522,15,219.79397433436748,382.4726923322992,81.33935899896586
rtdetr,x,nms,RT-DETR-X,SOMPT22,Frag,195.8,41.94588350311795,15,172.571143971343,219.02885602865703,23.22885602865702
yolo11,l,nms,YOLO11-L,MOT17,Frag,86.93333333333334,17.810376857594107,15,77.07027538128362,96.79639128538305,9.863057952049713
yolo11,l,nms,YOLO11-L,MOT20,Frag,91.66666666666667,82.63488252259944,15,45.9049940362698,137.42833929706353,45.76167263039687
yolo11,l,nms,YOLO11-L,SOMPT22,Frag,167.0,12.241615206219434,15,160.22081945985587,173.77918054014413,6.779180540144126
yolo11,m,nms,YOLO11-M,MOT17,Frag,93.8,15.566447433961473,15,85.17958874333233,102.42041125666766,8.620411256667667
yolo11,m,nms,YOLO11-M,MOT20,Frag,151.13333333333333,118.09975605797152,15,85.73186836511502,216.53479830155163,65.4014649682183
yolo11,m,nms,YOLO11-M,SOMPT22,Frag,192.06666666666666,9.223159256278006,15,186.95905131562674,197.1742820177066,5.1076153510399145
yolo11,n,nms,YOLO11-N,MOT17,Frag,81.26666666666667,26.57460298498406,15,66.55014205916785,95.98319127416548,14.716524607498814
yolo11,n,nms,YOLO11-N,MOT20,Frag,366.06666666666666,192.41416144299131,15,259.5112557238556,472.62207760947774,106.5554109428111
yolo11,n,nms,YOLO11-N,SOMPT22,Frag,202.2,42.161593897764355,15,178.8516875364641,225.54831246353586,23.348312463535873
yolo11,s,nms,YOLO11-S,MOT17,Frag,95.93333333333334,24.229458654015914,15,82.51550636863017,109.3511602980365,13.417826964703163
yolo11,s,nms,YOLO11-S,MOT20,Frag,331.2,137.85769059846774,15,254.85695558380792,407.54304441619206,76.34304441619206
yolo11,s,nms,YOLO11-S,SOMPT22,Frag,229.53333333333333,19.610007163496423,15,218.67367333623417,240.3929933304325,10.859659997099152
yolo11,x,nms,YOLO11-X,MOT17,Frag,83.0,28.92107486641137,15,66.98404257676576,99.01595742323424,16.015957423234244
yolo11,x,nms,YOLO11-X,MOT20,Frag,100.06666666666666,91.06549186999327,15,49.63627819553885,150.49705513779446,50.43038847112781
yolo11,x,nms,YOLO11-X,SOMPT22,Frag,171.26666666666668,29.25129219774906,15,155.0678409806328,187.46549235270055,16.198825686033867
yolo26,l,end2end,YOLO26-L (E2E),MOT17,Frag,142.13333333333333,37.561124786647376,15,121.33267574607336,162.9339909205933,20.800657587259956
yolo26,l,end2end,YOLO26-L (E2E),MOT20,Frag,283.93333333333334,227.12597721046686,15,158.15515954429395,409.7115071223727,125.7781737890394
yolo26,l,end2end,YOLO26-L (E2E),SOMPT22,Frag,370.26666666666665,75.42590182866007,15,328.49719447807087,412.03613885526244,41.76947218859576
yolo26,l,nms,YOLO26-L (NMS),MOT17,Frag,90.4,26.166499847815228,15,75.90947537692,104.89052462308001,14.490524623079999
yolo26,l,nms,YOLO26-L (NMS),MOT20,Frag,97.66666666666667,85.92909590941548,15,50.08071946867518,145.25261386465817,47.585947197991494
yolo26,l,nms,YOLO26-L (NMS),SOMPT22,Frag,192.53333333333333,41.403703538049186,15,169.6047265615377,215.46194010512897,22.928606771795653
yolo26,m,end2end,YOLO26-M (E2E),MOT17,Frag,110.13333333333334,17.459613261412617,15,100.46452178630184,119.80214488036484,9.66881154703149
yolo26,m,end2end,YOLO26-M (E2E),MOT20,Frag,113.2,136.6691521260637,15,37.51514625126501,188.884853748735,75.684853748735
yolo26,m,end2end,YOLO26-M (E2E),SOMPT22,Frag,240.8,12.090137657257198,15,234.10470493043266,247.49529506956736,6.6952950695673525
yolo26,m,nms,YOLO26-M (NMS),MOT17,Frag,93.26666666666667,26.55040130626672,15,78.5635445021164,107.96978883121693,14.703122164550269
yolo26,m,nms,YOLO26-M (NMS),MOT20,Frag,84.93333333333334,97.57961340557233,15,30.895544596291643,138.97112207037503,54.037788737041694
yolo26,m,nms,YOLO26-M (NMS),SOMPT22,Frag,181.53333333333333,12.24083719514704,15,174.75458364136023,188.31208302530644,6.778749691973102
yolo26,n,end2end,YOLO26-N (E2E),MOT17,Frag,111.8,26.485036206453312,15,97.13307582118894,126.46692417881106,14.666924178811056
yolo26,n,end2end,YOLO26-N (E2E),MOT20,Frag,287.26666666666665,179.3151522028292,15,187.96524525384496,386.56808807948835,99.30142141282168
yolo26,n,end2end,YOLO26-N (E2E),SOMPT22,Frag,251.66666666666666,30.966956275236043,15,234.5177378829946,268.8155954503387,17.148928783672076
yolo26,n,nms,YOLO26-N (NMS),MOT17,Frag,77.33333333333333,24.746332099544617,15,63.62927139517134,91.03739527149531,13.704061938161992
yolo26,n,nms,YOLO26-N (NMS),MOT20,Frag,171.4,123.11829387103398,15,103.21936142526238,239.58063857473763,68.18063857473763
yolo26,n,nms,YOLO26-N (NMS),SOMPT22,Frag,169.93333333333334,31.492553919632368,15,152.4933382759046,187.37332839076208,17.439995057428735
yolo26,s,end2end,YOLO26-S (E2E),MOT17,Frag,104.4,17.839762970878926,15,94.52066856083482,114.27933143916519,9.87933143916518
yolo26,s,end2end,YOLO26-S (E2E),MOT20,Frag,140.13333333333333,166.08898934291938,15,48.15631677806053,232.11034988860612,91.9770165552728
yolo26,s,end2end,YOLO26-S (E2E),SOMPT22,Frag,305.6,78.03735369314218,15,262.3843539721689,348.8156460278311,43.21564602783111
yolo26,s,nms,YOLO26-S (NMS),MOT17,Frag,89.53333333333333,19.4564226144577,15,78.7587256245614,100.30794104210527,10.774607708771942
yolo26,s,nms,YOLO26-S (NMS),MOT20,Frag,107.2,126.86393160728207,15,36.94509638553937,177.45490361446065,70.25490361446063
yolo26,s,nms,YOLO26-S (NMS),SOMPT22,Frag,219.13333333333333,41.766128906202496,15,196.00402208245953,242.26264458420712,23.12931125087381
yolo26,x,end2end,YOLO26-X (E2E),MOT17,Frag,175.73333333333332,54.9291318319298,15,145.31459403062738,206.15207263603926,30.418739302705944
yolo26,x,end2end,YOLO26-X (E2E),MOT20,Frag,295.6,236.84799224095488,15,164.43795374026016,426.7620462597399,131.16204625973987
yolo26,x,end2end,YOLO26-X (E2E),SOMPT22,Frag,287.73333333333335,37.48802983556726,15,266.97315438076316,308.49351228590353,20.7601789525702
yolo26,x,nms,YOLO26-X (NMS),MOT17,Frag,91.33333333333333,38.95357432099078,15,69.7615628963934,112.90510377027326,21.57177043693993
yolo26,x,nms,YOLO26-X (NMS),MOT20,Frag,97.8,86.09147958504872,15,50.12412771979137,145.47587228020862,47.67587228020863
yolo26,x,nms,YOLO26-X (NMS),SOMPT22,Frag,149.93333333333334,12.975067666581973,15,142.7479803590251,157.11868630764158,7.185352974308238
