family,scale,mode,label,dataset,metric,mean,std,n,ci_low,ci_high,ci_half_width
yolo26,n,end2end,YOLO26-N (E2E),MOT20,IDSW,26.266666666666666,29.087225145528524,15,10.15869828573149,42.37463504760184,16.107968380935176
yolo26,n,end2end,YOLO26-N (E2E),SOMPT22,IDSW,52.733333333333334,22.873773711600883,15,40.066259665917045,65.40040700074962,12.667073667416286
yolo26,n,nms,YOLO26-N (NMS),MOT17,IDSW,21.333333333333332,15.220600075774499,15,12.904445959828585,29.76222070683808,8.428887373504747
yolo26,n,nms,YOLO26-N (NMS),MOT20,IDSW,17.0,22.693611435820433,15,4.432696875397246,29.567303124602752,12.567303124602754
yolo26,n,nms,YOLO26-N (NMS),SOMPT22,IDSW,44.666666666666664,21.252450839060106,15,32.89745167898039,56.43588165435294,11.769214987686276
yolo26,s,end2end,YOLO26-S (E2E),MOT17,IDSW,29.866666666666667,18.504310952032874,15,19.619320822054235,40.1140125112791,10.247345844612434
yolo26,s,end2end,YOLO26-S (E2E),MOT20,IDSW,17.733333333333334,25.965544935732122,15,3.3540938312517508,32.112572835414916,14.379239502081584
yolo26,s,end2end,YOLO26-S (E2E),SOMPT22,IDSW,47.6,11.92715988226631,15,40.994959013907916,54.20504098609209,6.605040986092085
yolo26,s,nms,YOLO26-S (NMS),MOT17,IDSW,27.2,16.797959059702123,15,17.89760033677462,36.502399663225376,9.30239966322538
yolo26,s,nms,YOLO26-S (NMS),MOT20,IDSW,18.0,26.349301969610398,15,3.408242936110943,32.591757063889055,14.591757063889057
yolo26,s,nms,YOLO26-S (NMS),SOMPT22,IDSW,45.53333333333333,13.394384039944645,15,38.11577069138092,52.95089597528574,7.41756264195241
yolo26,x,end2end,YOLO26-X (E2E),MOT17,IDSW,28.8,22.425113473195943,15,16.381386091046465,41.218613908953536,12.418613908953537
yolo26,x,end2end,YOLO26-X (E2E),MOT20,IDSW,13.266666666666667,19.421882602094062,15,2.5111865791871306,24.022146754146206,10.755480087479537
yolo26,x,end2end,YOLO26-X (E2E),SOMPT22,IDSW,41.333333333333336,12.14005569925247,15,34.610394573517944,48.05627209314873,6.722938759815393
yolo26,x,nms,YOLO26-X (NMS),MOT17,IDSW,25.333333333333332,21.618995175098966,15,13.361132858183586,37.30553380848308,11.972200475149746
yolo26,x,nms,YOLO26-X (NMS),MOT20,IDSW,12.0,16.83957922786162,15,2.674551855891064,21.325448144108936,9.325448144108936
yolo26,x,nms,YOLO26-X (NMS),SOMPT22,IDSW,34.666666666666664,6.564696344480686,15,31.031259005114897,38.30207432821843,3.6354076615517674
rtdetr,l,nms,RT-DETR-L,MOT17,Frag,90.4,29.517065281920267,15,74.05399408570736,106.74600591429265,16.346005914292647
rtdetr,l,nms,RT-DETR-L,MOT20,Frag,76.6,96.06233095533038,15,23.402454277242605,129.79754572275738,53.19754572275739
rtdetr,l,nms,RT-DETR-L,SOMPT22,Frag,114.26666666666667,12.31994124908688,15,107.44411060975872,121.08922272357461,6.822556056907937
rtdetr,x,nms,RT-DETR-X,MOT17,Frag,90.8,26.796055146766875,15,75.96083927296623,105.63916072703377,14.839160727033773
rtdetr,x,nms,RT-DETR-X,MOT20,Frag,98.33333333333333,115.74088465599517,15,34.238167806454754,162.4284988602119,64.09516552687857
rtdetr,x,nms,RT-DETR-X,SOMPT22,Frag,104.33333333333333,14.548768561863463,15,96.2764938512741,112.39017281539256,8.056839482059235
yolo11,l,nms,YOLO11-L,MOT17,Frag,66.8,28.224103174414598,15,51.1700126347868,82.4299873652132,15.629987365213198
yolo11,l,nms,YOLO11-L,MOT20,Frag,40.733333333333334,55.15234312684234,15,10.190983735636035,71.27568293103063,30.5423495976973
yolo11,l,nms,YOLO11-L,SOMPT22,Frag,104.66666666666667,11.872336794093275,15,98.09198569485639,111.24134763847695,6.574680971810276
yolo11,m,nms,YOLO11-M,MOT17,Frag,65.0,22.881683254765775,15,52.32854617357678,77.67145382642322,12.671453826423216
yolo11,m,nms,YOLO11-M,MOT20,Frag,67.46666666666667,81.21300623023618,15,22.49240288136926,112.44093045196408,44.97426378529741
yolo11,m,nms,YOLO11-M,SOMPT22,Frag,117.2,7.948045581866562,15,112.7985190652461,121.60148093475391,4.401480934753902
yolo11,n,nms,YOLO11-N,MOT17,Frag,66.06666666666666,21.28200670810461,15,54.28108418425863,77.8522491490747,11.785582482408032
yolo11,n,nms,YOLO11-N,MOT20,Frag,135.13333333333333,116.66855780780178,15,70.52443953837896,199.7422271282877,64.60889379495437
yolo11,n,nms,YOLO11-N,SOMPT22,Frag,115.26666666666667,12.713697150636209,15,108.22605585959847,122.30727747373486,7.040610807068188
yolo11,s,nms,YOLO11-S,MOT17,Frag,70.13333333333334,23.54286870087557,15,57.095727211303185,83.1709394553635,13.037606122030152
yolo11,s,nms,YOLO11-S,MOT20,Frag,150.2,124.69803526920542,15,81.14452979850914,219.25547020149082,69.05547020149085
yolo11,s,nms,YOLO11-S,SOMPT22,Frag,137.33333333333334,10.011897684160342,15,131.7889291998093,142.87773746685738,5.544404133524045
yolo11,x,nms,YOLO11-X,MOT17,Frag,75.0,25.787593916455254,15,60.7193064876966,89.2806935123034,14.2806935123034
yolo11,x,nms,YOLO11-X,MOT20,Frag,38.86666666666667,51.04181292496051,15,10.600652820816439,67.1326805125169,28.266013845850228
yolo11,x,nms,YOLO11-X,SOMPT22,Frag,105.26666666666667,21.809128713410242,15,93.18917374756772,117.34415958576561,12.07749291909895
yolo26,l,end2end,YOLO26-L (E2E),MOT17,Frag,115.13333333333334,31.116983572747966,15,97.90132220156829,132.3653444650984,17.23201113176504
yolo26,l,end2end,YOLO26-L (E2E),MOT20,Frag,141.73333333333332,162.42645222054313,15,51.784562231728586,231.68210443493805,89.94877110160473
yolo26,l,end2end,YOLO26-L (E2E),SOMPT22,Frag,239.26666666666668,63.25963130133587,15,204.23465052578774,274.2986828075456,35.03201614087895
yolo26,l,nms,YOLO26-L (NMS),MOT17,Frag,71.66666666666667,23.073381901683863,15,58.889053668037256,84.44427966529608,12.777612998629413
yolo26,l,nms,YOLO26-L (NMS),MOT20,Frag,45.733333333333334,63.28898196444021,15,10.68506333699451,80.78160332967215,35.048269996338824
yolo26,l,nms,YOLO26-L (NMS),SOMPT22,Frag,112.33333333333333,15.173598625181015,15,103.93047449559403,120.73619217107263,8.402858837739302
yolo26,m,end2end,YOLO26-M (E2E),MOT17,Frag,94.0,21.115329570175856,15,82.30672023997778,105.69327976002222,11.693279760022225
yolo26,m,end2end,YOLO26-M (E2E),MOT20,Frag,54.8,70.23145408474142,15,15.907117090609653,93.69288290939033,38.892882909390345
yolo26,m,end2end,YOLO26-M (E2E),SOMPT22,Frag,150.26666666666668,28.793517789020964,15,134.3213479983872,166.21198533494615,15.945318668279477
yolo26,m,nms,YOLO26-M (NMS),MOT17,Frag,73.33333333333333,27.049337638224465,15,58.35390943772878,88.31275722893787,14.979423895604548
yolo26,m,nms,YOLO26-M (NMS),MOT20,Frag,42.13333333333333,55.92452396715041,15,11.163364239523379,73.10330242714329,30.969969093809954
yolo26,m,nms,YOLO26-M (NMS),SOMPT22,Frag,104.26666666666667,10.552363761375029,15,98.42296239573915,110.11037093759418,5.84370427092751
yolo26,n,end2end,YOLO26-N (E2E),MOT17,Frag,90.93333333333334,18.23445195489127,15,80.83543042016314,101.03123624650354,10.097902913170206
yolo26,n,end2end,YOLO26-N (E2E),MOT20,Frag,136.8,148.1433668540618,15,54.760937930947904,218.83906206905212,82.03906206905211
yolo26,n,end2end,YOLO26-N (E2E),SOMPT22,Frag,168.53333333333333,9.187465581406213,15,163.44548448058802,173.62118218607864,5.087848852745298
yolo26,n,nms,YOLO26-N (NMS),MOT17,Frag,57.93333333333333,20.17943318850963,15,46.758335714295214,69.10833095237145,11.17499761903812
yolo26,n,nms,YOLO26-N (NMS),MOT20,Frag,60.93333333333333,74.23752099719874,15,19.821964513550363,102.0447021531163,41.11136881978297
yolo26,n,nms,YOLO26-N (NMS),SOMPT22,Frag,93.93333333333334,18.660373088701196,15,83.59956315809681,104.26710350856986,10.333770175236523
yolo26,s,end2end,YOLO26-S (E2E),MOT17,Frag,87.33333333333333,27.732566381336547,15,71.97554997112674,102.69111669553992,15.357783362206584
yolo26,s,end2end,YOLO26-S (E2E),MOT20,Frag,70.8,91.762270491277,15,19.983748389848238,121.61625161015175,50.81625161015176
yolo26,s,end2end,YOLO26-S (E2E),SOMPT22,Frag,193.66666666666666,54.41594654230723,15,163.5321199047563,223.801213428577,30.134546761910343
yolo26,s,nms,YOLO26-S (NMS),MOT17,Frag,76.13333333333334,25.553491980176652,15,61.98228115218563,90.28438551448106,14.151052181147714
yolo26,s,nms,YOLO26-S (NMS),MOT20,Frag,49.4,68.40091895790373,15,11.52083365503848,87.27916634496151,37.87916634496152
yolo26,s,nms,YOLO26-S (NMS),SOMPT22,Frag,122.4,23.775137073361805,15,109.23376794059766,135.56623205940235,13.166232059402343
yolo26,x,end2end,YOLO26-X (E2E),MOT17,Frag,136.53333333333333,48.5546329504444,15,109.6446738479199,163.42199281874676,26.88865948541343
yolo26,x,end2end,YOLO26-X (E2E),MOT20,Frag,127.33333333333333,149.89980780825698,15,44.321586684999346,210.3450799816673,83.01174664833398
yolo26,x,end2end,YOLO26-X (E2E),SOMPT22,Frag,187.2,33.17529201077211,15,168.82813564840995,205.57186435159002,18.371864351590027
yolo26,x,nms,YOLO26-X (NMS),MOT17,Frag,73.53333333333333,28.417466124768776,15,57.796265135391465,89.2704015312752,15.737068197941866
yolo26,x,nms,YOLO26-X (NMS),MOT20,Frag,38.266666666666666,53.09622890384519,15,8.862955173014178,67.67037816031916,29.403711493652487
yolo26,x,nms,YOLO26-X (NMS),SOMPT22,Frag,93.26666666666667,15.401607831961044,15,84.73754053890573,101.7957927944276,8.52912612776093
